index,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,cluster,distance
87605,0.807,['Billie Eilish'],0.5760000000000001,189613,0.307,0,2VlLbhGLVJgdOW7kKdWWFc,0.00035499999999999996,11,0.0792,-12.732000000000001,0,Six Feet Under,77,11/17/2016,0.0428,67.513,0.157,2016,0,0.0
24225,0.909,"['Freddie Gibbs', 'The Alchemist']",0.451,153493,0.514,1,6kK3m2FiYERYrUF269y0Es,0.0151,6,0.36200000000000004,-12.63,1,Look At Me,64,5/29/2020,0.22,67.072,0.45899999999999996,2020,0,0.6903333216823612
7670,0.9279999999999999,['Mark Diamond'],0.45,195758,0.18899999999999997,0,3KH5aME71gFcHvReW54ew4,0.000843,8,0.10400000000000001,-11.423,1,You're My Girl (Lost Recording #6),61,11/11/2016,0.0519,66.945,0.22699999999999998,2016,0,1.4443490188122872
23966,0.46799999999999997,['Astrus*'],0.6709999999999999,131202,0.28800000000000003,1,0I3Lzmf3JDIOyFLcrruRjO,0.0,1,0.139,-14.175999999999998,1,She Wonders Why,63,2/7/2018,0.496,68.28699999999999,0.42,2018,0,1.7568877044435627
125888,0.5379999999999999,['potsu'],0.843,142183,0.256,0,7JgZbix8xDasAhbn3N7eIF,0.114,7,0.133,-13.565,0,[oops],69,5/17/2017,0.0752,68.997,0.655,2017,0,1.818587195056916
97466,0.922,['Tate McRae'],0.52,202496,0.11900000000000001,0,27r2uANqwK7XbsiAZnzf9e,0.0,0,0.0883,-12.148,1,One Day,76,12/24/2017,0.0407,69.217,0.355,2017,0,1.8263812159636825
23886,0.152,['Dreams of Dreams'],0.146,120380,0.7190000000000001,0,15C6LZS1l1ulhDaUe2TbDO,0.976,0,0.7120000000000001,-14.12,0,Oceanic Calmness,61,5/6/2017,0.0488,68.021,1e-05,2017,0,2.0845330091233842
161378,0.8390000000000001,['Lana Del Rey'],0.292,300683,0.33399999999999996,0,2mdEsXPu8ZmkHRRtAdC09e,0.345,6,0.151,-10.679,0,Cinnamon Girl,71,8/30/2019,0.0378,67.836,0.14800000000000002,2019,0,2.1273430414545276
169863,0.474,['Mac Miller'],0.677,298440,0.33,0,2Yv2mHzr5AQavVdwQjEokV,0.0008710000000000001,2,0.064,-11.198,1,Hand Me Downs,68,1/17/2020,0.149,68.985,0.336,2020,0,2.164511433616368
16051,0.966,['Lana Del Rey'],0.456,272485,0.126,0,3lG6OtGDsYAOALxEmubQQm,1.77e-06,2,0.107,-10.883,1,Happiness is a butterfly,70,8/30/2019,0.0444,68.61399999999999,0.162,2019,0,2.168927044594033
135492,0.982,['Frank Ocean'],0.35,202200,0.12,0,72794Eag03xdy7TO0KNuid,0.00028900000000000003,3,0.10300000000000001,-11.104000000000001,0,Cayendo (Side A - Acoustic),72,4/3/2020,0.0393,68.995,0.121,2020,0,2.2282846977789883
55646,0.7909999999999999,"['Freddie Gibbs', 'The Alchemist']",0.489,172427,0.52,1,1DA6UYm3jqf8b3ecWUbo6i,0.00278,5,0.10800000000000001,-11.265,1,Skinny Suge,63,5/29/2020,0.263,65.538,0.161,2020,0,2.4809770979646375
135505,0.302,['Jeremy Zucker'],0.8009999999999999,174520,0.272,1,1g8illkxDpZ9oHckc7NovJ,0.0,4,0.40700000000000003,-10.564,1,not ur friend,74,4/17/2020,0.415,68.965,0.648,2020,0,2.7572576604345485
116674,0.0126,['Lady Gaga'],0.231,60400,0.457,0,3CGZ7wfk4skmuyQgua1C1K,0.875,6,0.327,-10.773,0,Chromatica I,78,5/29/2020,0.0318,65.827,0.0588,2020,0,2.8790703909465343
87719,0.24100000000000002,['SZA'],0.48700000000000004,272187,0.366,1,6gU9OKjOE7ghfEd55oRO57,0.0,8,0.126,-9.405,0,The Weekend,75,6/9/2017,0.0531,68.191,0.161,2017,0,3.4442246523746105
24125,0.932,['Freya Ridings'],0.386,225853,0.136,0,3cWI6Hj9LQ0MfMuhw9uSMc,0.0,6,0.0653,-9.267000000000001,1,Lost Without You,70,7/19/2019,0.0458,67.016,0.0976,2019,0,3.5125390668325664
169502,0.7979999999999999,['J. Cole'],0.486,278920,0.19399999999999998,1,5rmcjZTrE9JR1YrbNZDFNW,0.00624,2,0.114,-15.265,1,She's Mine Pt. 2,58,12/9/2016,0.0712,70.031,0.048,2016,0,3.5764921687632705
87763,0.883,['XXXTENTACION'],0.669,121887,0.308,0,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,changes,84,3/16/2018,0.028999999999999998,64.934,0.52,2018,0,3.7275851708612975
8141,0.23399999999999999,"['Freddie Gibbs', 'The Alchemist', 'Benny The Butcher']",0.489,281987,0.62,1,2pFC6DEdMhxQWUTptwVyS4,2.57e-05,7,0.312,-10.52,1,Frank Lucas (feat. Benny the Butcher),65,5/29/2020,0.272,70.46300000000001,0.308,2020,0,3.7628234862186285
152444,0.81,"['Anna Kendrick', 'Justin Timberlake']",0.377,180573,0.183,0,1JY9hsqLWZ3JB3K39Ve1xF,8.56e-06,4,0.121,-12.679,1,True Colors - Film Version,62,9/23/2016,0.037000000000000005,71.27600000000001,0.369,2016,0,3.776862322089688
32124,0.971,['Taylor Swift'],0.737,150440,0.175,0,1SmiQ65iSAbPto6gPFlBYm,0.000337,10,0.171,-9.912,1,It’s Nice To Have A Friend,66,8/23/2019,0.0401,70.008,0.545,2019,0,3.7956085849734236
161013,0.83,['Birdtalker'],0.32799999999999996,269596,0.185,0,3PgZ3mM7KT9YubwfrYqb7H,7.3e-05,0,0.11699999999999999,-12.1,1,My Lover,60,12/2/2016,0.0365,71.454,0.0923,2016,0,4.001684232860447
39778,0.37200000000000005,['Gus Dapperton'],0.28,198014,0.42,0,08VEQesIyvMu4xIxec8lMT,8.87e-06,4,0.134,-9.552999999999999,0,"Moodna, Once With Grace",58,5/17/2016,0.0366,65.13,0.14800000000000002,2016,0,4.009671133622561
24018,0.33399999999999996,['Rook1e'],0.54,103549,0.48,0,1VFbHdNzYUJr0FsxoayP1N,0.0016600000000000002,4,0.177,-8.728,1,Grape Soda,63,1/26/2018,0.0554,66.918,0.68,2018,0,4.113909248272865
15850,0.0,['Rain Sounds Factory STHLM'],0.21,250000,0.153,0,5VElkYenegHlF1oBmZ06oq,0.996,0,0.49,-15.128,0,Rain Sound : Monsun,63,4/21/2017,0.0648,64.435,0.0309,2017,0,4.147321040867829
135232,0.875,['Elijah Who'],0.79,122704,0.133,0,19JzJOMs4wkuKxY8WEOMea,0.8079999999999999,8,0.111,-9.365,1,this girl,68,9/29/2017,0.0915,69.997,0.42200000000000004,2017,0,4.279432132424228
47742,0.9259999999999999,['Daniel Caesar'],0.198,185523,0.162,0,59acp1OhcvxwVBwQJBYKuX,0.00896,1,0.135,-15.815,1,Loose,60,8/25/2017,0.0343,70.453,0.0527,2017,0,4.282604047308714
24085,0.9670000000000001,['Lana Del Rey'],0.461,324499,0.102,1,0fB77VOZ2FkQeKLv1DuEwp,2.1e-06,7,0.16399999999999998,-13.05,1,hope is a dangerous thing for a woman like me to have - but I have it,71,8/30/2019,0.0897,71.835,0.259,2019,0,4.3452793666849905
116249,0.872,['Tomppabeats'],0.742,91505,0.384,0,5qC17VMNoZdF2gAw28FtsV,0.00305,10,0.132,-8.533,1,Monday Loop,62,5/6/2016,0.043,69.006,0.354,2016,0,4.465418697392776
7824,0.779,['Joyner Lucas'],0.605,408064,0.613,1,0hL8yBivUahlm1rhQ1a0Xx,0.0,11,0.0981,-10.479000000000001,0,I'm Not Racist,63,12/4/2017,0.8690000000000001,63.763999999999996,0.336,2017,0,4.465565560600927
144256,0.774,['Brent Faiyaz'],0.556,110129,0.344,1,2J6OF7CkpdQGSfm1wdclqn,0.0,2,0.14300000000000002,-8.765,1,Clouded,69,2/7/2020,0.0585,65.508,0.579,2020,0,4.465688419048629
77773,0.00436,['Killstation'],0.5489999999999999,84558,0.49700000000000005,0,3nF5bxOE63ZU6JiU4IJQB8,0.0,3,0.0698,-8.645,0,Extinction,64,3/17/2018,0.22,65.919,0.113,2018,0,4.467537274117031
87925,0.0511,"['Tory Lanez', 'Chris Brown']",0.46399999999999997,221492,0.547,1,0Odu228D0yGcFySGuxU4rY,0.0,7,0.155,-8.137,0,The Take (feat. Chris Brown),83,11/15/2019,0.33899999999999997,67.003,0.423,2019,0,4.709553059051889
8119,0.327,['Eslabon Armado'],0.447,215954,0.636,1,36EQeUxiJibZQ0WLICBZua,0.0,6,0.0834,-8.064,1,Catorce de Febrero,65,4/6/2020,0.0473,68.083,0.866,2020,0,4.793028793573537
106874,0.39,['The Band Of Heathens'],0.36200000000000004,319228,0.42100000000000004,0,3s5NrHgyTkuinl0TgHCHeK,0.0,7,0.0971,-8.824,1,Hurricane,64,1/1/2016,0.0437,64.763,0.35600000000000004,2016,0,4.807033112640791
55212,0.77,['Pinegrove'],0.309,270933,0.48200000000000004,0,75Ft0iq6Pz4TjAa5tiJW4x,7.06e-06,6,0.235,-7.9910000000000005,1,Aphasia,52,2/12/2016,0.0422,66.749,0.349,2016,0,4.8192528592160695
32062,0.887,['Rod Wave'],0.6679999999999999,111752,0.365,1,0Doa5K0ifq5RgdTWngqoYS,0.0,2,0.0763,-9.465,1,Chip On My Shoulder,61,11/1/2019,0.509,71.066,0.623,2019,0,4.87338003607609
125919,0.725,['Sasha Sloan'],0.581,184893,0.298,0,3kywzyEr7V106Un5cDyh12,0.0,11,0.11599999999999999,-9.54,1,Older,67,11/29/2018,0.0698,63.761,0.168,2018,0,4.927007445298315
169785,0.872,['Bon Iver'],0.41100000000000003,216707,0.285,0,0d6bZwEAi1XblGRhnzPfgC,0.000354,0,0.0993,-10.97,1,"Hey, Ma",70,8/9/2019,0.0306,72.139,0.213,2019,0,4.953800848843332
126155,0.52,"['Don Toliver', 'Kaash Paige', 'Travis Scott']",0.584,216004,0.306,1,13QU8HBEBaSTZGq1HzQe9S,0.0,9,0.12,-8.401,0,Euphoria (feat. Travis Scott & Kaash Paige),73,3/13/2020,0.0271,70.02199999999999,0.096,2020,0,5.014051082311083
144282,0.632,['H.E.R.'],0.429,255066,0.39899999999999997,0,3f3cliOygeuUpGRwdohy12,3.229999999999999e-05,5,0.087,-11.679,0,Comfortable,70,2/5/2020,0.0893,72.487,0.353,2020,0,5.094194950542744
77724,0.0575,['Mother Nature FX'],0.0569,200147,0.0136,0,6miZ8db7XqaLpgKip2Ubhd,0.907,2,0.37799999999999995,-16.750999999999998,1,Relax Sleep Rain,61,4/12/2017,0.10300000000000001,70.357,0.0309,2017,0,5.107720378605796
116599,0.698,['Billie Eilish'],0.735,173202,0.235,0,6X29iaaazwho3ab7GNue5r,0.00604,3,0.107,-13.239,1,8,77,3/29/2019,0.315,62.446000000000005,0.462,2019,0,5.112905925129564
143890,0.247,['Glass Animals'],0.575,262540,0.446,0,3ApAsbQP7d5GlFwwdExaTY,0.0056700000000000006,4,0.13699999999999998,-7.8020000000000005,0,Poplar St,61,8/26/2016,0.0296,68.985,0.259,2016,0,5.1786632762929266
97654,0.49200000000000005,['Taylor Swift'],0.359,221307,0.5429999999999999,0,1dGr1c8CrMLDpV6mPbImSI,1.58e-05,7,0.11800000000000001,-7.582000000000001,1,Lover,81,8/23/2019,0.0919,68.53399999999999,0.45299999999999996,2019,0,5.278113618051114
126120,0.033,['The Weeknd'],0.218,250053,0.652,1,6b5P51m8xx2XA6U7sdNZ5E,0.111,4,0.172,-7.952999999999999,0,Alone Again,75,3/20/2020,0.0641,65.375,0.0599,2020,0,5.318541741495035
31833,0.0561,"['Bethel Music', 'Steffany Gretzinger']",0.128,339871,0.396,0,56ECskEyc7XqOCyRPruZ37,8.3e-06,10,0.0966,-9.904,1,Pieces (Live),56,3/11/2016,0.0342,71.965,0.05,2016,0,5.348101499616559
55288,0.9590000000000001,"['Tyler, The Creator']",0.552,36160,0.415,1,4KgTrzmfiWNcVneh2Dd1Ou,0.000239,3,0.16399999999999998,-11.995999999999999,1,Sometimes...,60,7/21/2017,0.0451,72.862,0.36,2017,0,5.407147708677459
143943,0.5760000000000001,['Kendrick Lamar'],0.67,160293,0.7,1,4BHSjbYylfOH5WAGusDyni,5.34e-06,1,0.226,-7.893,1,YAH.,65,4/14/2017,0.196,69.986,0.648,2017,0,5.480364732594184
31792,0.9259999999999999,['Brielle Von Hugel'],0.281,247696,0.139,0,1tg28JiXBuaUj5bZ8Ppuum,0.0,4,0.099,-8.97,1,The One That Got Away,62,11/13/2016,0.0421,63.473,0.0467,2016,0,5.533191912994258
70224,0.863,['Michl'],0.466,234930,0.44799999999999995,0,6MDA9JR00rgB20dIVqaDe9,0.00018600000000000002,10,0.255,-8.73,0,Kill Our Way to Heaven,59,8/12/2016,0.0921,71.426,0.251,2016,0,5.604004118356889
169606,0.185,['Ramz'],0.45,202827,0.465,0,2U5cq89GCnsR1yixKkC8d5,0.0,7,0.0782,-7.867000000000001,0,Barking,71,12/1/2017,0.268,70.23100000000001,0.7879999999999999,2017,0,5.650871628875056
161252,0.418,['Iamjakehill'],0.693,159327,0.434,1,0RzAihLqsEg9Qcm4pfPbG2,0.0,1,0.33799999999999997,-9.366,1,Rip X,69,6/21/2018,0.193,63.033,0.685,2018,0,5.6524168818325
62997,0.266,['Lil Peep'],0.32799999999999996,180600,0.619,1,2FoRvrNWBtrJiSgIjmivKG,1.95e-06,0,0.17800000000000002,-7.136,1,Hate Me,64,11/9/2018,0.282,67.153,0.405,2018,0,5.65904825961436
169890,0.7859999999999999,"['Kiana Ledé', '6LACK']",0.501,192120,0.349,1,6t5MVzUCfeK1ASDMkKadxW,0.0,3,0.107,-10.883,0,Second Chances. (ft. 6LACK),67,4/3/2020,0.391,72.855,0.322,2020,0,5.666818878879489
116609,0.853,"['Noah Cyrus', 'Leon Bridges']",0.708,152280,0.21100000000000002,0,3V0nnQhqvbE3JmiDdnzQFQ,0.0,9,0.131,-9.603,0,July (feat. Leon Bridges),74,11/8/2019,0.0424,72.5,0.36200000000000004,2019,0,5.893579093049058
23885,0.7070000000000001,"['Laura Dreyfuss', 'Ben Platt']",0.467,227187,0.34600000000000003,0,7BbtvJqWnQRt8gSrWbUVym,0.0,1,0.102,-7.029,1,Only Us,62,2/3/2017,0.0271,69.006,0.243,2017,0,5.897865923876619
15751,0.444,['Tomppabeats'],0.675,52603,0.495,0,3pUMsLZIy50bhHOR8K8EKG,0.9640000000000001,10,0.162,-11.151,0,Far Away,55,5/6/2016,0.0957,73.117,0.718,2016,0,5.944264288877555
8055,0.00036,['Agust D'],0.478,219809,0.574,1,5Ncjypx5upZS5ZZTaqUzIf,0.00719,1,0.157,-8.886000000000001,1,Honsool,72,5/22/2020,0.0606,71.984,0.187,2020,0,5.959902221246999
152462,0.875,['EDEN'],0.46799999999999997,296053,0.517,1,0Mf6WhWLfOpzOxacvbcboj,0.00705,0,0.171,-7.0489999999999995,0,rock + roll,63,8/19/2016,0.0574,69.282,0.425,2016,0,5.963786316009737
107026,0.23399999999999999,['Harry Styles'],0.386,229813,0.40700000000000003,0,4B1rpPmQXwj78wk6aIGwwU,1.86e-06,6,0.0999,-7.095,0,Two Ghosts,73,5/12/2017,0.0268,69.387,0.456,2017,0,5.979310964877798
97788,0.917,['Billie Eilish'],0.38,242265,0.21899999999999997,0,73SpzrcaHk0RQPFP73vqVR,0.0104,4,0.0827,-13.273,0,No Time To Die,84,2/13/2020,0.0358,73.53699999999999,0.0517,2020,0,6.053987714062925
40169,0.738,['Justin Bieber'],0.485,135493,0.41200000000000003,0,521Os1SMlxmsoevsqyjNmJ,0.0,9,0.12,-7.766,0,Changes,70,2/14/2020,0.042,64.062,0.612,2020,0,6.06657353091719
135439,0.47200000000000003,['Hailee Steinfeld'],0.37799999999999995,248987,0.38799999999999996,0,7GCVboEDzfL3NKp1NrAgHR,0.0,10,0.157,-9.017000000000001,1,Wrong Direction,76,1/1/2020,0.036000000000000004,72.293,0.188,2020,0,6.067509802713549
55396,0.765,"['Unclenathannn', 'Shiloh Dynasty']",0.8240000000000001,99838,0.0312,1,36V4aP2bpDUuvBYcpku9LI,7.55e-05,7,0.0845,-15.873,1,Pure Imagination,62,3/19/2018,0.0921,72.727,0.314,2018,0,6.1006653979808
63009,0.389,"['6LACK', 'Future']",0.581,246088,0.315,1,6rJmWa5DvQ3Nby3tdcX2L0,1.6800000000000002e-05,5,0.0766,-11.947000000000001,0,East Atlanta Love Letter (feat. Future),61,9/14/2018,0.0781,61.381,0.185,2018,0,6.196329475131168
70470,0.713,['Masters of Binaurality'],0.205,220606,0.121,0,1yOlQ6v0E3Jgo9iY0dtMyQ,0.9390000000000001,10,0.11,-16.988,0,Gamma Freq Pads,62,3/20/2019,0.0489,71.895,0.0283,2019,0,6.1963809579483495
39923,0.7120000000000001,['Samsa'],0.526,208144,0.525,1,4XOlo2K3XX1ICy1KfEiWyO,0.000148,0,0.139,-12.345,1,Solo,59,8/18/2017,0.26,73.73100000000001,0.66,2017,0,6.2590816357393075
88028,0.868,['Noah Cyrus'],0.708,156106,0.18600000000000003,0,6J2LdBN97cDWn0MLxYh9HB,0.0,9,0.0779,-8.953,0,July,83,5/15/2020,0.042,72.541,0.322,2020,0,6.294810438450464
47756,0.687,"['biosphere', 'CIKI', 'Chris Wright', 'love-sadKID']",0.735,198868,0.389,0,60bHRp4901AmCtPPPsytte,3.25e-06,1,0.125,-12.290999999999999,1,strangers,60,10/22/2017,0.354,73.831,0.7290000000000001,2017,0,6.370568044038777
55307,0.73,['Lorde'],0.325,216611,0.271,0,193Dm5SqYy3hTSbuzxbwKc,0.0,7,0.301,-8.068999999999999,1,Writer In The Dark,62,6/16/2017,0.0418,71.855,0.27899999999999997,2017,0,6.382071714265283
39919,0.991,['The Harpeurs'],0.565,94059,0.0357,0,1w8KJUP2hZ57CbJq7Z1cBD,0.946,5,0.113,-18.991,1,Brahms Lullaby,63,6/1/2017,0.0722,66.007,0.516,2017,0,6.525015705423627
116449,0.701,['LANY'],0.5589999999999999,286928,0.42200000000000004,0,0Eqg0CQ7bK3RQIMPw1A7pl,1.99e-06,11,0.0853,-11.89,1,Malibu Nights,76,10/5/2018,0.195,74.002,0.191,2018,0,6.547151531362011
40197,0.541,['Chris Renzema'],0.292,254107,0.355,0,3u3wIwedK7lT55qBqZ1M1s,0.0,5,0.0931,-7.225,1,Springtime,62,1/24/2020,0.0294,71.041,0.158,2020,0,6.551940391672146
97535,0.84,['Brett Young'],0.638,217120,0.36700000000000005,0,2VIPU72L6tIR4w8J8ap6Kp,0.0,4,0.0999,-7.906000000000001,1,Mercy,69,2/10/2017,0.0266,71.957,0.21899999999999997,2017,0,6.561438870859417
161110,0.84,['Brett Young'],0.638,217120,0.36700000000000005,0,5f67qP7EXnVPyhZYquhgQ3,0.0,4,0.0999,-7.906000000000001,1,Mercy,61,2/10/2017,0.0266,71.957,0.21899999999999997,2017,0,6.561438870859417
77813,0.612,['Chance the Rapper'],0.6859999999999999,218624,0.469,1,3woRy7uxzl1lO2XO99oHsN,0.0,1,0.121,-9.065,1,The Man Who Has Everything,59,11/30/2018,0.29100000000000004,72.998,0.156,2018,0,6.608466887714957
70510,0.67,['Camilo'],0.675,158533,0.36,0,0PaNKfwdqHjmW7hVEQ0lbu,0.0,1,0.159,-6.66,0,La Difícil,76,12/20/2019,0.11199999999999999,64.921,0.5529999999999999,2019,0,6.61717460900232
161328,0.0165,"['Labrinth', 'Zendaya']",0.348,192987,0.652,0,10hMM5nsZQf66ldBlgWBfG,0.000264,3,0.33,-7.145,1,All For Us - from the HBO Original Series Euphoria,71,8/4/2019,0.0931,70.956,0.172,2019,0,6.627999169302981
15780,0.00107,['Big Thief'],0.419,230586,0.7040000000000001,0,2WTxIQ0ufU7AxT43ZKpllY,3.04e-05,4,0.161,-7.819,1,Masterpiece,58,5/27/2016,0.0288,72.044,0.401,2016,0,6.7502395891009
47683,0.414,"['Will Reagan', 'United Pursuit']",0.619,291198,0.34700000000000003,0,4Xwry2rjyXZg9unm8QaRFL,0.0,9,0.076,-10.686,1,Not in a Hurry,59,1/20/2017,0.0354,74.00399999999999,0.39,2017,0,6.82139642053039
62965,0.0138,['Yeek'],0.5710000000000001,188176,0.5479999999999999,0,3NbcZRhP7aRmlPiZZ70Xle,0.614,0,0.177,-6.483,1,Shake,58,4/28/2017,0.377,70.001,0.488,2017,0,6.821641511104568
32005,0.828,['Cosmo Sheldrake'],0.7390000000000001,80407,0.575,0,2FpGKiMD2kGDn8Lb9RLRLk,7.35e-05,8,0.121,-8.109,1,Birthday Suit,59,4/6/2018,0.22,62.474,0.532,2018,0,6.858298342828368
143950,0.22399999999999998,['Ocean Makers'],0.0599,173962,0.856,0,3J43NF1eQPqJLS64ZTtIYU,0.956,1,0.606,-13.429,1,Soothing Waves Sounds,64,5/6/2017,0.0673,74.244,1e-05,2017,0,6.922126907687039
7804,0.9390000000000001,['Dean Lewis'],0.515,193628,0.201,0,3bnMRk8B9LUcsCHJNQAMLr,1.29e-06,8,0.0889,-10.866,1,Lose My Mind - Acoustic,60,11/17/2017,0.0569,74.21,0.228,2017,0,6.954817037500743
39777,0.39899999999999997,['Charlie Burg'],0.532,243797,0.319,0,5HKv1sFHbXgmXBih203HxT,2.52e-05,5,0.138,-7.461,1,I Don't Wanna Be Okay Without You,59,12/20/2016,0.0288,62.983999999999995,0.166,2016,0,6.9618647321510165
55361,0.0153,['Tom Walker'],0.586,185863,0.624,0,6lOWoTqVnAWXchddtTH31W,1.78e-06,5,0.133,-5.946000000000001,1,Leave a Light On,73,10/13/2017,0.113,68.976,0.267,2017,0,6.995531823583134
